exp,rho,sigma,seed,m,absorbed,cos_comp,rec,wall_s,n11,n10,n01,rho_count,rho_c,rho_x,rho_d,ties,lo_is_comp,m_n11,m_n10,m_n01,m_rho_count,m_rho_c,m_rho_x,m_rho_d,m_ties,m_lo_is_comp,rho_d_t002,rho_d_t010,a1,a0,g0,g1,b_p,b_c,n_j11,n_s11,delta_J,delta_S,q11_B,q10_B,q01_B,pi_B,h_B,b11_frac,rho_real,rho_d_auto,q,p0,cos_child
SC,0.3,0.0,51,32,1,0.9939,0.1553,443.8,76,26205,11240,0.30159,0.30159,0.30017,0.29965,0,1,76,26205,11240,0.30159,0.30159,0.30017,0.29965,0,1,0.29965,0.29965,1.0,0.00278,1.0,0.00027,0.0,0.0,3,73,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.29965,0.29965,,,
SC,0.3,0.0,52,32,1,0.9926,0.0886,443.8,1373,24894,11150,0.33469,0.33469,0.30934,0.29861,0,1,1373,24894,11150,0.33469,0.33469,0.30934,0.29861,0,1,0.29861,0.29861,1.0,0.05144,1.0,0.00206,0.0,0.0,23,1350,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.29861,0.29861,,,
SC,0.3,0.0,53,32,1,0.9865,0.1607,443.8,111,26257,10969,0.29676,0.29676,0.29466,0.2963,0,1,111,26257,10969,0.29676,0.29676,0.29466,0.2963,0,1,0.29629,0.2963,1.0,0.00065,1.0,0.0085,0.0,0.0,94,17,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.2963,0.2963,,,
SC,0.3,0.0,54,32,1,0.9933,0.0867,443.8,19,26313,11017,0.29548,0.29548,0.29512,0.29522,0,1,19,26313,11017,0.29548,0.29548,0.29512,0.29522,0,1,0.29522,0.29522,1.0,0.00038,1.0,0.00082,0.0,0.0,9,10,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.29522,0.29522,,,
SC,0.3,0.0,55,32,1,0.9914,0.0906,443.8,232,26160,11279,0.30557,0.30557,0.30126,0.29943,0,1,232,26160,11279,0.30557,0.30557,0.30126,0.29943,0,1,0.29943,0.29943,1.0,0.00875,1.0,9e-05,0.0,0.0,1,231,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.29943,0.29943,,,
SC,0.3,0.0,56,32,1,0.9878,0.0899,443.8,16068,10357,11089,0.7044,0.72392,0.51707,0.29874,0,0,16068,10357,11089,0.7044,0.72392,0.51707,0.29874,0,0,0.29874,0.29874,1.0,0.6063,1.0,0.01053,0.0,0.0,118,15950,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.29874,0.70126,,,
SC,0.3,0.0,57,32,1,0.9957,0.0879,443.8,112,26379,11083,0.29795,0.29795,0.29585,0.29496,0,1,112,26379,11083,0.29795,0.29795,0.29585,0.29496,0,1,0.29496,0.29496,1.0,0.00423,1.0,0.0,0.0,0.0,0,112,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,0.29496,0.29496,,,
SC,0.3,0.0,58,32,0,0.9196,0.1307,443.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,0.3,0.0,59,32,1,0.9934,0.0936,443.8,135,26321,11274,0.30239,0.30239,0.29988,0.29881,0,1,135,26321,11274,0.30239,0.30239,0.29988,0.29881,0,1,0.2988,0.29881,1.0,0.0051,1.0,0.0,0.0,0.0,0,135,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,0.29881,0.29881,,,
SC,0.3,0.0,60,32,1,0.9929,0.0897,443.8,14,26383,11273,0.29963,0.29963,0.29937,0.29952,0,1,14,26383,11273,0.29963,0.29963,0.29937,0.29952,0,1,0.29958,0.29952,1.0,0.00015,1.0,0.00089,0.0,0.0,10,4,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.29952,0.29952,,,
SC,0.3,0.0,61,32,1,0.9942,0.2171,443.8,118,26333,11121,0.29913,0.29913,0.29692,0.29913,0,1,118,26333,11121,0.29913,0.29913,0.29692,0.29913,0,1,0.29912,0.29913,1.0,0.0,1.0,0.0105,0.0,0.0,118,0,0.0,nan,0.0,0.0,0.0,nan,nan,0.0,0.29913,0.29913,,,
SC,0.3,0.0,62,32,0,0.8906,0.2046,443.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,0.3,0.0,63,32,1,0.9872,0.0932,443.8,711,25966,10927,0.30949,0.30949,0.29618,0.29497,0,1,711,25966,10927,0.30949,0.30949,0.29618,0.29497,0,1,0.29496,0.29497,1.0,0.02059,1.0,0.01488,0.0,0.0,165,546,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.29497,0.29497,,,
SC,0.3,0.05,40,32,1,0.9952,0.2246,443.8,10787,16719,9852,0.55247,0.55247,0.37078,0.30229,0,1,10787,16628,9823,0.55347,0.55347,0.37137,0.30249,0,1,0.30163,0.30246,1.0,0.35982,1.0,0.12793,0.00081,0.00026,1441,9346,0.0,0.0,0.0,0.00081,0.00026,nan,0.24167,0.0,0.30249,0.30229,,,
SC,0.3,0.05,41,32,1,0.9947,0.2342,443.8,13412,16857,7604,0.55491,0.55491,0.31086,0.30061,0,1,13412,16700,7528,0.55632,0.55632,0.31071,0.30045,0,1,0.30109,0.30048,1.0,0.36577,1.0,0.33434,0.0014,0.00068,3781,9631,0.0,0.0,0.0,0.0014,0.00068,nan,0.32618,0.0,0.30045,0.30061,,,
SC,0.3,0.05,42,32,1,0.9937,0.2255,443.8,9047,20972,7549,0.44176,0.44176,0.26468,0.29914,0,1,9047,20898,7505,0.44198,0.44198,0.26423,0.29891,0,1,0.30088,0.29888,1.0,0.20407,1.0,0.32955,0.00066,0.00039,3689,5358,0.0,0.0,0.0,0.00066,0.00039,nan,0.37288,0.0,0.29891,0.29914,,,
SC,0.3,0.05,43,32,1,0.9865,0.227,443.8,8361,22419,7032,0.40709,0.40709,0.23877,0.29612,0,1,8361,22352,6956,0.40662,0.40662,0.23734,0.29523,0,1,0.29801,0.29533,1.0,0.15805,1.0,0.37452,0.0006,0.00068,4165,4196,0.0,0.0,0.0,0.0006,0.00068,nan,0.53147,0.0,0.29523,0.29612,,,
SC,0.3,0.05,44,32,1,0.9917,0.2373,443.8,10859,19576,7071,0.47806,0.47806,0.26536,0.30089,0,1,10859,19492,6987,0.47796,0.47796,0.26387,0.29999,0,1,0.30353,0.29998,1.0,0.25424,1.0,0.37622,0.00075,0.00075,4214,6645,0.0,0.0,0.0,0.00075,0.00075,nan,0.5,0.0,0.29999,0.30089,,,
SC,0.3,0.05,45,32,0,0.9254,0.2677,443.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,0.3,0.05,46,32,1,0.9935,0.229,443.8,13434,15820,8386,0.5797,0.5797,0.34644,0.29963,0,1,13434,15730,8311,0.58025,0.58025,0.3457,0.29895,0,1,0.30152,0.29898,1.0,0.40126,1.0,0.25815,0.0008,0.00067,2892,10542,0.0,0.0,0.0,0.0008,0.00067,nan,0.45455,0.0,0.29895,0.29963,,,
SC,0.3,0.05,47,32,1,0.9945,0.2295,443.8,12651,14721,10015,0.60625,0.60625,0.40488,0.29829,0,1,12651,14659,9986,0.60696,0.60696,0.40519,0.29824,0,1,0.29963,0.29823,1.0,0.43992,1.0,0.10222,0.00055,0.00026,1137,11514,0.0,0.0,0.0,0.00055,0.00026,nan,0.31868,0.0,0.29824,0.29829,,,
SC,0.3,0.05,48,32,1,0.9875,0.2242,443.8,9999,19778,8023,0.47677,0.47677,0.28859,0.30071,0,1,9999,19688,7990,0.47745,0.47745,0.28868,0.30082,0,1,0.30056,0.30082,1.0,0.25263,1.0,0.29504,0.0008,0.00029,3344,6655,0.0,0.0,0.0,0.0008,0.00029,nan,0.26829,0.0,0.30082,0.30071,,,
SC,0.3,0.05,49,32,1,0.9947,0.3005,443.8,9591,20004,8005,0.46798,0.46798,0.2858,0.30069,0,1,9591,19950,7964,0.46807,0.46807,0.2853,0.30036,0,1,0.30214,0.30041,1.0,0.23971,1.0,0.29303,0.00048,0.00036,3301,6290,0.0,0.0,0.0,0.00048,0.00036,nan,0.43158,0.0,0.30036,0.30069,,,
SC,0.3,0.05,50,32,1,0.9893,0.2302,443.8,6816,23129,7369,0.38015,0.38015,0.24162,0.29595,0,1,6816,23045,7334,0.38043,0.38043,0.24142,0.29595,0,1,0.2962,0.29591,1.0,0.11998,1.0,0.33376,0.00074,0.00031,3674,3142,0.0,0.0,0.0,0.00074,0.00031,nan,0.29412,0.0,0.29595,0.29595,,,
SC,0.3,0.05,51,32,1,0.994,0.228,443.8,11914,17089,8643,0.54606,0.54606,0.33589,0.29987,0,1,11914,17010,8597,0.54665,0.54665,0.33573,0.29965,0,1,0.30118,0.29965,1.0,0.35269,1.0,0.23535,0.0007,0.00041,2646,9268,0.0,0.0,0.0,0.0007,0.00041,nan,0.368,0.0,0.29965,0.29987,,,
SC,0.3,0.05,52,32,1,0.9933,0.2289,443.8,11414,17799,8375,0.52647,0.52647,0.31997,0.29964,0,1,11414,17718,8285,0.52647,0.52647,0.31862,0.29861,0,1,0.30268,0.29873,1.0,0.32487,1.0,0.25848,0.00072,0.0008,2888,8526,0.0,0.0,0.0,0.00072,0.0008,nan,0.52632,0.0,0.29861,0.29964,,,
SC,0.3,0.05,53,32,0,0.8981,0.2802,443.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,0.3,0.05,54,32,1,0.9942,0.2249,443.8,9773,20093,7632,0.46416,0.46416,0.27528,0.29538,0,1,9773,19994,7582,0.46467,0.46467,0.27495,0.29522,0,1,0.29625,0.29519,1.0,0.24044,1.0,0.31235,0.00088,0.00044,3444,6329,0.0,0.0,0.0,0.00088,0.00044,nan,0.33557,0.0,0.29522,0.29538,,,
SC,0.3,0.05,55,32,1,0.9924,0.2283,443.8,11726,17066,8990,0.5483,0.5483,0.34503,0.29977,0,1,11726,17001,8944,0.5487,0.5487,0.34473,0.29943,0,1,0.30109,0.29946,1.0,0.3558,1.0,0.20709,0.00058,0.00041,2336,9390,0.0,0.0,0.0,0.00058,0.00041,nan,0.41441,0.0,0.29943,0.29977,,,
SC,0.3,0.05,56,32,1,0.9894,0.2976,443.8,17267,11076,9315,0.70588,0.70588,0.45682,0.29911,0,1,17267,10989,9258,0.70707,0.70707,0.45725,0.29874,0,1,0.30063,0.29884,1.0,0.58228,1.0,0.17391,0.00077,0.00051,1949,15318,0.0,0.0,0.0,0.00077,0.00051,nan,0.39583,0.0,0.29874,0.29911,,,
SC,0.3,0.05,57,32,1,0.9961,0.3819,443.8,11090,18186,8404,0.51736,0.51736,0.31606,0.29509,0,1,11090,18116,8368,0.51786,0.51786,0.31596,0.29496,0,1,0.29615,0.29499,1.0,0.31615,1.0,0.24497,0.00062,0.00032,2715,8375,0.0,0.0,0.0,0.00062,0.00032,nan,0.33962,0.0,0.29496,0.29509,,,
SC,0.3,0.05,58,32,1,0.9933,0.2264,443.8,8472,21539,7741,0.42946,0.42946,0.26438,0.30054,0,1,8472,21494,7702,0.42938,0.42938,0.2638,0.30018,0,1,0.30203,0.30016,1.0,0.18463,1.0,0.31883,0.0004,0.00035,3605,4867,0.0,0.0,0.0,0.0004,0.00035,nan,0.46429,0.0,0.30018,0.30054,,,
SC,0.3,0.05,59,32,1,0.9941,0.2324,443.8,10893,16715,10255,0.55854,0.55854,0.38024,0.299,0,1,10893,16629,10208,0.55926,0.55926,0.38037,0.29881,0,1,0.30007,0.29878,1.0,0.37145,1.0,0.09455,0.00077,0.00042,1066,9827,0.0,0.0,0.0,0.00077,0.00042,nan,0.35338,0.0,0.29881,0.299,,,
SC,0.3,0.05,60,32,1,0.9937,0.2247,443.8,9680,19849,8291,0.47517,0.47517,0.29463,0.29979,0,1,9680,19754,8236,0.4756,0.4756,0.29425,0.29952,0,1,0.30039,0.29953,1.0,0.25137,1.0,0.27005,0.00085,0.00049,3047,6633,0.0,0.0,0.0,0.00085,0.00049,nan,0.36667,0.0,0.29952,0.29979,,,
SC,0.3,0.05,61,32,1,0.9933,0.2282,443.8,10806,19784,7078,0.47478,0.47478,0.26349,0.29895,0,1,10806,19710,7056,0.47541,0.47541,0.26362,0.29913,0,1,0.29978,0.29908,1.0,0.25151,1.0,0.37219,0.00066,0.0002,4183,6623,0.0,0.0,0.0,0.00066,0.0002,nan,0.22917,0.0,0.29913,0.29895,,,
SC,0.3,0.05,62,32,1,0.9891,0.2279,443.8,10745,18176,8682,0.51663,0.51663,0.32326,0.30189,0,1,10745,18066,8631,0.51749,0.51749,0.32329,0.30183,0,1,0.30254,0.30184,1.0,0.3089,1.0,0.23626,0.00098,0.00045,2670,8075,0.0,0.0,0.0,0.00098,0.00045,nan,0.31677,0.0,0.30183,0.30189,,,
SC,0.3,0.05,63,32,1,0.9879,0.2295,443.8,15323,14998,7433,0.60274,0.60274,0.33137,0.29539,0,1,15323,14908,7373,0.60355,0.60355,0.33091,0.29497,0,1,0.2972,0.29497,1.0,0.43769,1.0,0.33529,0.0008,0.00053,3719,11604,0.0,0.0,0.0,0.0008,0.00053,nan,0.4,0.0,0.29497,0.29539,,,
SC,0.3,0.1,40,32,1,0.9953,0.6082,443.8,20289,13227,10316,0.69823,0.69823,0.43818,0.32873,0,1,20287,9765,7186,0.73777,0.73777,0.42393,0.30286,0,1,0.34525,0.31335,1.0,0.62405,1.0,0.36204,0.03072,0.02778,4078,16209,0.0,0.00086,2e-05,0.0307,0.02776,0.5,0.47483,5e-05,0.30249,0.32873,,,
SC,0.3,0.1,41,32,1,0.9941,0.6099,443.8,22823,14004,8982,0.6943,0.6943,0.39076,0.32928,0,1,22814,9606,5220,0.74479,0.74479,0.35208,0.30066,0,1,0.34499,0.31219,1.0,0.63518,1.0,0.53842,0.03922,0.03356,6089,16725,0.0,0.00048,8e-05,0.03914,0.03348,0.55556,0.46113,0.0002,0.30045,0.32928,,,
SC,0.3,0.1,42,32,1,0.9919,0.6088,443.8,18783,17348,7858,0.60563,0.60563,0.31175,0.33267,0,1,18782,14245,4423,0.61963,0.61963,0.23693,0.29904,0,1,0.35034,0.3124,1.0,0.45746,1.0,0.60488,0.02758,0.03053,6771,12011,0.0,0.00042,1e-05,0.02757,0.03052,0.0,0.52531,2e-05,0.29891,0.33267,,,
SC,0.3,0.1,43,32,1,0.9848,0.6113,443.8,18449,18985,7680,0.57918,0.57918,0.28802,0.33488,0,1,18444,15529,3696,0.58775,0.58775,0.19225,0.29526,0,1,0.3542,0.3113,1.0,0.41506,1.0,0.66766,0.03081,0.03551,7425,11019,0.0,9e-05,4e-05,0.03077,0.03547,0.4,0.53539,0.00011,0.29523,0.33488,,,
SC,0.3,0.1,44,32,1,0.9891,0.6182,443.8,20337,16048,7825,0.63701,0.63701,0.32778,0.33465,0,1,20332,12768,4238,0.65804,0.65804,0.24921,0.3001,0,1,0.35237,0.31403,1.0,0.5115,1.0,0.62164,0.02916,0.03188,6963,13369,0.0,0.0003,4e-05,0.02911,0.03184,0.6,0.52241,0.00011,0.29999,0.33465,,,
SC,0.3,0.1,45,32,1,0.9955,0.6053,443.8,16449,17688,9186,0.59172,0.59172,0.34182,0.32936,0,1,16447,14775,6313,0.60637,0.60637,0.29936,0.30361,0,1,0.34419,0.31372,1.0,0.4348,1.0,0.44594,0.02592,0.02556,5081,11366,0.0,0.00018,2e-05,0.0259,0.02555,0.0,0.49637,5e-05,0.30356,0.32936,,,
SC,0.3,0.1,46,32,1,0.9932,0.609,443.8,22891,12494,9744,0.72315,0.72315,0.43817,0.33573,0,1,22886,8784,5805,0.7656,0.7656,0.3979,0.29916,0,1,0.3559,0.31485,1.0,0.66565,1.0,0.48184,0.03301,0.03505,5398,17488,0.0,0.00046,4e-05,0.03297,0.03501,0.2,0.51476,0.00011,0.29895,0.33573,,,
SC,0.3,0.1,47,32,1,0.9942,0.6139,443.8,21528,11921,10922,0.73133,0.73133,0.47813,0.33486,0,1,21526,8567,7203,0.7703,0.7703,0.45675,0.29861,0,1,0.35382,0.3132,1.0,0.67268,1.0,0.35242,0.02978,0.03302,3920,17606,0.0,0.0008,2e-05,0.02976,0.033,1.0,0.52594,5e-05,0.29824,0.33486,,,
SC,0.3,0.1,48,32,1,0.986,0.61,443.8,19424,16704,8181,0.62301,0.62301,0.32875,0.33011,0,1,19421,13360,4896,0.64541,0.64541,0.26819,0.30095,0,1,0.34655,0.31182,1.0,0.49284,1.0,0.56803,0.0298,0.02927,6438,12983,0.0,0.00039,3e-05,0.02977,0.02925,1.0,0.49578,7e-05,0.30082,0.33011,,,
SC,0.3,0.1,49,32,1,0.9923,0.6066,443.8,19741,16012,8138,0.63519,0.63519,0.33698,0.33453,0,1,19739,13042,4724,0.65226,0.65226,0.2659,0.30047,0,1,0.35303,0.31368,1.0,0.50297,1.0,0.58065,0.02642,0.03037,6541,13198,0.0,0.0003,2e-05,0.0264,0.03035,0.0,0.53461,5e-05,0.30036,0.33453,,,
SC,0.3,0.1,50,32,1,0.9891,0.6108,443.8,17157,18587,7366,0.56885,0.56885,0.28382,0.32642,0,1,17157,15732,4306,0.57704,0.57704,0.21489,0.29606,0,1,0.34346,0.30767,1.0,0.39924,1.0,0.60883,0.02531,0.02713,6702,10455,0.0,0.00038,0.0,0.02531,0.02713,nan,0.51733,0.0,0.29595,0.32642,,,
SC,0.3,0.1,51,32,1,0.993,0.6043,443.8,20483,14508,9104,0.67098,0.67098,0.38557,0.33094,0,1,20476,11285,5760,0.69924,0.69924,0.33793,0.29973,0,1,0.34767,0.31192,1.0,0.57055,1.0,0.48768,0.02872,0.02979,5483,14993,0.0,0.0002,6e-05,0.02865,0.02973,0.42857,0.50913,0.00016,0.29965,0.33094,,,
SC,0.3,0.1,52,32,1,0.9929,0.6076,443.8,20580,14634,9202,0.67052,0.67052,0.38605,0.33535,0,1,20578,11351,5488,0.69664,0.69664,0.32591,0.29882,0,1,0.35352,0.31352,1.0,0.56748,1.0,0.50882,0.02918,0.03301,5685,14893,0.0,0.00054,2e-05,0.02916,0.03299,0.0,0.53065,5e-05,0.29861,0.33535,,,
SC,0.3,0.1,53,32,1,0.9829,0.6104,443.8,20416,16370,7903,0.63369,0.63369,0.32559,0.33044,0,1,20414,12721,4202,0.65929,0.65929,0.2483,0.29638,0,1,0.34846,0.31014,1.0,0.51583,1.0,0.62018,0.03241,0.03287,6861,13553,0.0,0.00022,2e-05,0.03239,0.03285,0.0,0.5034,4e-05,0.2963,0.33044,,,
SC,0.3,0.1,54,32,1,0.9933,0.6086,443.8,19786,16160,8403,0.63562,0.63562,0.3421,0.32785,0,1,19780,12669,4900,0.66079,0.66079,0.2789,0.29543,0,1,0.34604,0.30837,1.0,0.51871,1.0,0.5556,0.03104,0.03115,6126,13654,0.0,0.00059,5e-05,0.03099,0.0311,0.5,0.50086,0.00014,0.29522,0.32785,,,
SC,0.3,0.1,55,32,1,0.992,0.6087,443.8,21528,13320,9424,0.69913,0.69913,0.41435,0.33132,0,1,21526,10103,6042,0.73181,0.73181,0.37423,0.29959,0,1,0.34752,0.31172,1.0,0.61718,1.0,0.46436,0.02866,0.03013,5238,16288,0.0,0.00037,2e-05,0.02864,0.03011,0.0,0.51235,5e-05,0.29943,0.33132,,,
SC,0.3,0.1,56,32,1,0.9874,0.608,443.8,23599,11447,10196,0.74698,0.74698,0.4711,0.33456,0,1,23594,7634,6286,0.7965,0.7965,0.45158,0.29919,0,1,0.3547,0.31448,1.0,0.70981,1.0,0.4391,0.03394,0.0348,4921,18673,0.0,0.00091,4e-05,0.0339,0.03476,0.4,0.50621,0.00011,0.29874,0.33456,,,
SC,0.3,0.1,57,32,1,0.9948,0.607,443.8,20768,14431,8781,0.67187,0.67187,0.3783,0.32917,0,1,20768,11411,5395,0.69631,0.69631,0.32102,0.29518,0,1,0.34752,0.30925,1.0,0.56925,1.0,0.51322,0.02686,0.03012,5688,15080,0.0,0.00053,0.0,0.02686,0.03012,nan,0.52857,0.0,0.29496,0.32917,,,
SC,0.3,0.1,58,32,1,0.9918,0.6064,443.8,19026,16668,8230,0.62053,0.62053,0.33055,0.33462,0,1,19023,13797,4848,0.63372,0.63372,0.26002,0.30036,0,1,0.35338,0.31398,1.0,0.47661,1.0,0.57124,0.02558,0.03013,6459,12564,0.0,0.00056,3e-05,0.02556,0.03011,0.66667,0.54092,7e-05,0.30018,0.33462,,,
SC,0.3,0.1,59,32,1,0.9938,0.6066,443.8,20026,13305,11220,0.70135,0.70135,0.45749,0.32924,0,1,20023,9859,7848,0.7387,0.7387,0.44321,0.29934,0,1,0.34472,0.31127,1.0,0.62734,1.0,0.30389,0.03072,0.03006,3426,16597,0.0,0.00121,3e-05,0.03069,0.03003,0.66667,0.49465,7e-05,0.29881,0.32924,,,
SC,0.3,0.1,60,32,1,0.9928,0.6107,443.8,19826,15926,8946,0.6437,0.6437,0.35968,0.33223,0,1,19825,12460,5385,0.66923,0.66923,0.30177,0.29965,0,1,0.35041,0.31188,1.0,0.5278,1.0,0.52273,0.03086,0.03171,5898,13927,0.0,0.00036,1e-05,0.03086,0.0317,1.0,0.50683,2e-05,0.29952,0.33223,,,
SC,0.3,0.1,61,32,1,0.9919,0.6096,443.8,20029,16686,7777,0.62497,0.62497,0.31791,0.32954,0,1,20026,13182,4364,0.64915,0.64915,0.24872,0.29935,0,1,0.34596,0.31104,1.0,0.49941,1.0,0.61171,0.03119,0.03038,6875,13151,0.0,0.00061,3e-05,0.03117,0.03036,0.66667,0.4935,7e-05,0.29913,0.32954,,,
SC,0.3,0.1,62,32,1,0.9892,0.6054,443.8,20246,15287,9070,0.65727,0.65727,0.37238,0.3337,0,1,20243,11706,5493,0.68736,0.68736,0.31938,0.30196,0,1,0.35171,0.31352,1.0,0.5522,1.0,0.51394,0.03184,0.03181,5808,14435,0.0,0.00035,3e-05,0.03181,0.03178,0.33333,0.49965,7e-05,0.30183,0.3337,,,
SC,0.3,0.1,63,32,1,0.9868,0.6089,443.8,24004,12605,8522,0.7207,0.7207,0.40337,0.33013,0,1,23996,8881,4727,0.76383,0.76383,0.34737,0.29523,0,1,0.34959,0.30876,1.0,0.66502,1.0,0.57384,0.0332,0.03384,6365,17631,0.0,0.00057,7e-05,0.03313,0.03376,0.25,0.50445,0.00018,0.29497,0.33013,,,
SC,0.5,0.0,40,32,0,0.9695,0.1294,443.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,0.5,0.0,41,32,1,0.9936,0.0934,443.8,962,18739,17939,0.50215,0.50215,0.48909,0.49931,0,1,962,18739,17939,0.50215,0.50215,0.48909,0.49931,0,1,0.49914,0.49931,1.0,0.00568,1.0,0.04549,0.0,0.0,855,107,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.49931,0.49931,,,
SC,0.5,0.0,42,32,0,0.9672,0.1924,443.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,0.5,0.0,43,32,1,0.9856,0.2327,443.8,83,18929,18657,0.49749,0.49749,0.49638,0.49731,0,1,83,18929,18657,0.49749,0.49749,0.49638,0.49731,0,1,0.49732,0.49731,1.0,0.00037,1.0,0.00406,0.0,0.0,76,7,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.49731,0.49731,,,
SC,0.5,0.0,44,32,1,0.9903,0.1009,443.8,549,18569,18220,0.50268,0.50268,0.49526,0.49804,0,1,549,18569,18220,0.50268,0.50268,0.49526,0.49804,0,1,0.49804,0.49804,1.0,0.00923,1.0,0.02022,0.0,0.0,376,173,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.49804,0.49804,,,
SC,0.5,0.0,45,32,1,0.9944,0.1594,443.8,0,18666,18869,0.4973,0.5027,0.5027,0.5027,0,0,0,18666,18869,0.4973,0.5027,0.5027,0.5027,0,0,0.5027,0.5027,1.0,0.0,1.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0.0,nan,nan,0.0,0.5027,0.4973,,,
SC,0.5,0.0,46,32,1,0.9922,0.1643,443.8,82,18758,18635,0.49945,0.49945,0.49836,0.49729,0,1,82,18758,18635,0.49945,0.49945,0.49836,0.49729,0,1,0.49729,0.49729,1.0,0.0043,1.0,5e-05,0.0,0.0,1,81,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.49729,0.49729,,,
SC,0.5,0.0,47,32,0,0.9732,0.1355,443.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,0.5,0.0,48,32,1,0.9842,0.0912,443.8,8,18789,18880,0.4989,0.50131,0.50121,0.50131,0,0,8,18789,18880,0.4989,0.50131,0.50121,0.50131,0,0,0.50131,0.50131,1.0,0.0,1.0,0.00042,0.0,0.0,8,0,0.0,nan,0.0,0.0,0.0,nan,nan,0.0,0.50131,0.49869,,,
SC,0.5,0.0,49,32,1,0.9928,0.1615,443.8,2,18670,18833,0.49785,0.5022,0.50217,0.50215,0,0,2,18670,18833,0.49785,0.5022,0.50217,0.50215,0,0,0.50215,0.50215,1.0,0.00011,1.0,0.0,0.0,0.0,0,2,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,0.50215,0.49785,,,
SC,0.5,0.0,50,32,1,0.9863,0.0948,443.8,52,18661,18482,0.49829,0.49829,0.49759,0.49829,0,1,52,18661,18482,0.49829,0.49829,0.49759,0.49829,0,1,0.49828,0.49829,1.0,0.0,1.0,0.00281,0.0,0.0,52,0,0.0,nan,0.0,0.0,0.0,nan,nan,0.0,0.49829,0.49829,,,
SC,0.5,0.0,51,32,1,0.9938,0.1614,443.8,63,18623,18835,0.49801,0.50366,0.50283,0.50207,0,0,63,18623,18835,0.49801,0.50366,0.50283,0.50207,0,0,0.50207,0.50207,1.0,0.00321,1.0,0.00016,0.0,0.0,3,60,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.50207,0.49793,,,
SC,0.5,0.0,52,32,1,0.9917,0.0899,443.8,699,18157,18561,0.50394,0.51474,0.5055,0.49662,0,0,699,18157,18561,0.50394,0.51474,0.5055,0.49662,0,0,0.49662,0.49662,1.0,0.036,1.0,0.00113,0.0,0.0,21,678,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.49662,0.50338,,,
SC,0.5,0.0,53,32,1,0.9816,0.095,443.8,428,18691,18218,0.4994,0.4994,0.49359,0.49806,0,1,428,18691,18218,0.4994,0.4994,0.49359,0.49806,0,1,0.49803,0.49806,1.0,0.00267,1.0,0.02033,0.0,0.0,378,50,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.49806,0.49806,,,
SC,0.5,0.0,54,32,1,0.9925,0.0866,443.8,21,18723,18605,0.4987,0.4987,0.49842,0.49843,0,1,21,18723,18605,0.4987,0.4987,0.49842,0.49843,0,1,0.49843,0.49843,1.0,0.00053,1.0,0.00059,0.0,0.0,11,10,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.49843,0.49843,,,
SC,0.5,0.0,55,32,1,0.9907,0.0895,443.8,182,18615,18874,0.49898,0.50585,0.50345,0.50102,0,0,182,18615,18874,0.49898,0.50585,0.50345,0.50102,0,0,0.50102,0.50102,1.0,0.00968,1.0,0.0,0.0,0.0,0,182,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,0.50102,0.49898,,,
SC,0.5,0.0,56,32,1,0.987,0.0914,443.8,8125,10676,18713,0.50117,0.71541,0.63673,0.50152,0,0,8125,10676,18713,0.50117,0.71541,0.63673,0.50152,0,0,0.50152,0.50152,1.0,0.42909,1.0,0.00537,0.0,0.0,101,8024,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.50152,0.49848,,,
