q,lam,eps_star,eps,seed,phi_func,rho_func,act_child,phi_maxangle,has_parent,rec
0.1,0.2,0.024275510464376558,0.014019894427108956,0,50.23052215576172,0.9833245277404785,0.6457811594009399,50.23052215576172,1,0.16351574659347534
0.1,0.2,0.024275510464376558,0.014019894427108956,1,46.882774353027344,0.9901331067085266,0.6180299520492554,46.882774353027344,1,0.09454615414142609
0.1,0.2,0.024275510464376558,0.014019894427108956,2,69.6058120727539,0.9888871908187866,0.8208579421043396,69.6058120727539,1,0.09563039988279343
0.1,0.2,0.024275510464376558,0.014019894427108956,3,46.84828186035156,0.9929667711257935,0.6198123097419739,46.84828186035156,1,0.09856988489627838
0.1,0.2,0.024275510464376558,0.014019894427108956,4,66.7580795288086,0.9773504137992859,0.7898457050323486,66.7580795288086,1,0.09530358016490936
0.1,0.2,0.024275510464376558,0.014019894427108956,5,48.364891052246094,0.9875966310501099,0.6282389163970947,48.364891052246094,1,0.09574802964925766
0.1,0.2,0.024275510464376558,0.014019894427108956,6,67.49945831298828,0.9874582886695862,0.8050501942634583,67.49945831298828,1,0.09643152356147766
0.1,0.2,0.024275510464376558,0.014019894427108956,7,75.54081726074219,0.9751841425895691,0.8400613069534302,75.54081726074219,1,0.0992533266544342
0.1,0.2,0.024275510464376558,0.014019894427108956,8,61.90838623046875,0.9921796917915344,0.7670235633850098,61.90838623046875,1,0.09484872221946716
0.1,0.2,0.024275510464376558,0.014019894427108956,9,72.44805145263672,0.9877634644508362,0.8359538316726685,72.44805145263672,1,0.09560348093509674
0.1,0.2,0.024275510464376558,0.014019894427108956,10,63.37660217285156,0.994087815284729,0.7832652926445007,63.37660217285156,1,0.09555784612894058
0.1,0.2,0.024275510464376558,0.014019894427108956,11,78.04133605957031,0.9876579642295837,0.8632768988609314,78.04133605957031,1,0.08852905035018921
0.1,0.2,0.024275510464376558,0.014019894427108956,12,65.51419830322266,0.9913772344589233,0.7950332164764404,65.51419830322266,1,0.10019762814044952
0.1,0.2,0.024275510464376558,0.014019894427108956,13,48.26778793334961,0.9894927740097046,0.6299039721488953,48.26778793334961,1,0.09837494790554047
0.1,0.2,0.024275510464376558,0.014019894427108956,14,45.38563919067383,0.9923882484436035,0.6071472764015198,45.38563919067383,1,0.09100411832332611
0.1,0.2,0.024275510464376558,0.014019894427108956,15,60.6737174987793,0.991363525390625,0.7610182166099548,60.6737174987793,1,0.17498478293418884
0.1,0.2,0.024275510464376558,0.01728438113178327,0,65.19586944580078,0.9869970083236694,0.7884001731872559,65.19586944580078,1,0.10203817486763
0.1,0.2,0.024275510464376558,0.01728438113178327,1,69.13812255859375,0.9780012965202332,0.8094162940979004,69.13812255859375,1,0.09269072860479355
0.1,0.2,0.024275510464376558,0.01728438113178327,2,72.25752258300781,0.990151047706604,0.8370161056518555,72.25752258300781,1,0.17518627643585205
0.1,0.2,0.024275510464376558,0.01728438113178327,3,63.1370735168457,0.9874438643455505,0.7742787599563599,63.1370735168457,1,0.09711603075265884
0.1,0.2,0.024275510464376558,0.01728438113178327,4,71.21405029296875,0.9791391491889954,0.8204917907714844,71.21405029296875,1,0.14915668964385986
0.1,0.2,0.024275510464376558,0.01728438113178327,5,70.55789184570312,0.9876006841659546,0.8244848251342773,70.55789184570312,1,0.09408902376890182
0.1,0.2,0.024275510464376558,0.01728438113178327,6,74.45001983642578,0.9824413061141968,0.8423974514007568,74.45001983642578,1,0.09460553526878357
0.1,0.2,0.024275510464376558,0.01728438113178327,7,78.40083312988281,0.9754337668418884,0.8523118495941162,78.40083312988281,1,0.09980851411819458
0.1,0.2,0.024275510464376558,0.01728438113178327,8,67.32815551757812,0.9893370866775513,0.8086684942245483,67.32815551757812,1,0.16054324805736542
0.1,0.2,0.024275510464376558,0.01728438113178327,9,73.98465728759766,0.9875093698501587,0.8446971774101257,73.98465728759766,1,0.09453675150871277
0.1,0.2,0.024275510464376558,0.01728438113178327,10,67.3097152709961,0.9938567876815796,0.8112107515335083,67.3097152709961,1,0.09901553392410278
